name,category_b,category_s,location,link
새막골캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1579038908?entry=ple
아레나펜션글램핑,캠핑장,펜션,강원도,https://m.place.naver.com/place/11706035?entry=ple
피노키오캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37085737?entry=ple
칠봉송정캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1405733188?entry=ple
하이원추추파크오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37762273?entry=ple
남이섬제이드캠핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1921020702?entry=ple
카우보이캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1208863466?entry=ple
김삿갓삿갓 쉼터,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1083645278?entry=ple
남애3리해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38466380?entry=ple
영월오아시스글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37854981?entry=ple
도토리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1304134270?entry=ple
소나무세상 독채펜션,캠핑장,펜션,강원도,https://m.place.naver.com/place/1806884836?entry=ple
비발디캠핑파크 설악오색점,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1589131952?entry=ple
국토정중앙천문대캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769396?entry=ple
포시즌파크캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37420191?entry=ple
비발디캠핑파크 노일점,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38457303?entry=ple
두산오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/30824295?entry=ple
더캠핑타운마이밸리,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1829306560?entry=ple
600마지기 가는길 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1355896794?entry=ple
오색솔밭야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1170727236?entry=ple
솔밭사이로 캠핑&펜션,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1083744485?entry=ple
산마을풍경,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1178427585?entry=ple
그린애캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1409505090?entry=ple
평창국민여가캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1865480707?entry=ple
영월지구별캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1262175944?entry=ple
그루터기캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37867789?entry=ple
산산캠핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1962652364?entry=ple
다그린캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1174587337?entry=ple
오색산새소리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1351001775?entry=ple
횡성산울림오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36383910?entry=ple
미시령계곡캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/21723983?entry=ple
영월약수터캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35162762?entry=ple
화진포(거진)해변야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1603442094?entry=ple
농업회사법인 춘당노다지휴양마을,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1847497744?entry=ple
통나무집캠핑장 십이선녀탕계곡,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1505394075?entry=ple
홍천반딧불캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1933117363?entry=ple
옥계해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/21267795?entry=ple
화천생활체육공원,캠핑장,"도시,테마공원",강원도,https://m.place.naver.com/place/13426966?entry=ple
숲과개울오토캠핑&펜션,캠핑장,펜션,강원도,https://m.place.naver.com/place/20119137?entry=ple
바람하늘공원 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37153154?entry=ple
금방아 민박 캠프장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/11658022?entry=ple
밤골야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33213104?entry=ple
마음이머무는곳캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769445?entry=ple
하얀여울캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/15775416?entry=ple
영월아트앤캠프장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1418353636?entry=ple
추억촌,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/30833395?entry=ple
돌집야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/34919059?entry=ple
병풍바위야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38765923?entry=ple
꿈꾸는강펜션&카라반,캠핑장,펜션,강원도,https://m.place.naver.com/place/11736920?entry=ple
솔봉계곡쉼터,캠핑장,펜션,강원도,https://m.place.naver.com/place/1071314272?entry=ple
평화의댐 오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1004839950?entry=ple
어울림글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1963321702?entry=ple
횡성태기산별밤캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1855701937?entry=ple
청태산자연휴양림캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769833?entry=ple
초동골,캠핑장,체험마을,강원도,https://m.place.naver.com/place/12160693?entry=ple
수봉야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33093126?entry=ple
사랑나무캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32000828?entry=ple
상순네 오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/20717052?entry=ple
잠곡리매일민박캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769466?entry=ple
강릉텐트하우스,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1048758128?entry=ple
도사곡휴양림캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35413622?entry=ple
설하관광농원,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/771420742?entry=ple
알파카스테이,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1718248073?entry=ple
아빠가만든캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35445063?entry=ple
아우라지관광지,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36873814?entry=ple
여차울캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1155919135?entry=ple
우리들캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1040519374?entry=ple
용마소둔치휴양지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/34883380?entry=ple
춘천캠핑월드,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36667349?entry=ple
간현관광지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/435045461?entry=ple
송천떡마을 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1934824408?entry=ple
새솔캠핑 & 펜션,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1337482209?entry=ple
부연동스카이케빈캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37495243?entry=ple
동호해변야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35464135?entry=ple
평창 바샘캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1215374513?entry=ple
어울림펜션캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37038780?entry=ple
캠프어라운드,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1024409179?entry=ple
두미리관광농원,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33705488?entry=ple
보랏빛오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1145189415?entry=ple
해담마을휴양지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/682019279?entry=ple
물마루캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36805630?entry=ple
홍천강이야기 펜션,캠핑장,펜션,강원도,https://m.place.naver.com/place/13081144?entry=ple
연포분교캠프장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769412?entry=ple
월드니스 오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1808562544?entry=ple
숲속의 샘물 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/496376365?entry=ple
리프레쉬캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1488579116?entry=ple
캠프고토일,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1886589248?entry=ple
선바위별이내린캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/987412073?entry=ple
수산하늘풍경,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1111970593?entry=ple
태백고원자연휴양림 자동차야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1520543205?entry=ple
알프스밸리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1546000396?entry=ple
도원패밀리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/13421054?entry=ple
아시내계곡 오지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32839942?entry=ple
몽골캠핑장&민박,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1857748409?entry=ple
인구해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38466385?entry=ple
긴들마당캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1684092749?entry=ple
데일리랜드오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37830356?entry=ple
밴프,캠핑장,관리업,강원도,https://m.place.naver.com/place/1247032847?entry=ple
화니글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36898353?entry=ple
로드스타 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1795989712?entry=ple
해담구룡령야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36406277?entry=ple
물치해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1189907648?entry=ple
한별마을캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/13472336?entry=ple
자연이랑캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36416984?entry=ple
병지방오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1074339189?entry=ple
내린천솔밭힐링캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32873006?entry=ple
덕풍계곡제2야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1138297789?entry=ple
웰컴투캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1317827704?entry=ple
노봉오토캠프장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35424959?entry=ple
청우재캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1091835956?entry=ple
월천유원지,캠핑장,유원지,강원도,https://m.place.naver.com/place/19737299?entry=ple
엄둔밸리 계곡펜션캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32799893?entry=ple
캠누리오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1480336346?entry=ple
태백고원힐링캠핑장(2024년예정),캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1736922826?entry=ple
말보로맨까페,캠핑장,"카페,디저트",강원도,https://m.place.naver.com/place/1623428283?entry=ple
동막골캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1652048794?entry=ple
반암캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1039711053?entry=ple
남애1리해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1388280651?entry=ple
돌배야영장 제2야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37153158?entry=ple
청간해변야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1550682332?entry=ple
호식이 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36943074?entry=ple
별그리다캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1169250133?entry=ple
캐나디언카누클럽캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33292574?entry=ple
칠랑이계곡장산야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/15770396?entry=ple
돼지문화원카라반,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38344869?entry=ple
한탄강글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33900212?entry=ple
졸드루야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/13421638?entry=ple
융프라우리조트오대산오토캠핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1133286935?entry=ple
평창하늘캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1686773817?entry=ple
동그라미캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769409?entry=ple
진고개계곡야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37818548?entry=ple
황제캠프펜션,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1948796371?entry=ple
소노카페 오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1609183909?entry=ple
고성라벤더캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1240174821?entry=ple
첫물내기 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38331701?entry=ple
상맹방해수욕장캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/34870529?entry=ple
백담정캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1843691095?entry=ple
화진포솔밭야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1543871923?entry=ple
횡성동당미계곡캠핑장&동당미펜션,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/12766060?entry=ple
백년펜션&캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/20311643?entry=ple
세븐캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1198716846?entry=ple
느티나무쉼터 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38623427?entry=ple
개미들솔향기야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769379?entry=ple
원주웰빙캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1042067922?entry=ple
백담한계캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1492296900?entry=ple
켄싱턴플로라 글램핑 빌리지,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37830359?entry=ple
달과별캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1071764291?entry=ple
온새미로 펜션 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/15775480?entry=ple
중광정리 해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38332341?entry=ple
279캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1680169216?entry=ple
동호리해수욕장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1249967719?entry=ple
백도해변야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1229290815?entry=ple
별빛캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38627869?entry=ple
더좋은펜션,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37868898?entry=ple
솔밭야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38466371?entry=ple
칠봉유원지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1208112260?entry=ple
화암약수야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/13428718?entry=ple
큐브존펜션캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1249958548?entry=ple
가리왕산자연휴양림제1야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769361?entry=ple
물소리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1848163860?entry=ple
아리솔캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1455933894?entry=ple
도직해수욕장캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769444?entry=ple
갯골자연휴양림오토캠핑A,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1114977992?entry=ple
소금강마을에코센터오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37818547?entry=ple
용머리공원캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38252008?entry=ple
설래림야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37153155?entry=ple
케이에이치케이캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1529903729?entry=ple
장천마을관리휴양지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33292571?entry=ple
섬지골테마오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36240768?entry=ple
구절초마을 오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36928961?entry=ple
산타파크캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37122413?entry=ple
둥지캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1086360572?entry=ple
스톤엑스 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/34582008?entry=ple
낙산솔밭야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38415953?entry=ple
춘천숲자연휴양림글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37127884?entry=ple
아빠의정글글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37770290?entry=ple
약수골숲속캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1046091579?entry=ple
거진해변 캠핑카전용 캠핑장 (2024년예정),캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1130953593?entry=ple
별마루캠핑펜션,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/36957164?entry=ple
얼음골야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33292567?entry=ple
영월글램핑 수희재캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1544088405?entry=ple
영월가자 펜션&캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1865658350?entry=ple
풍경캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/386335168?entry=ple
치악산계곡텐트촌,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1458431564?entry=ple
상동선바위골국민여가캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1804020192?entry=ple
정선군생태체험학습장 야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1862437898?entry=ple
드림랜드캠핑(폐장),캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/586157123?entry=ple
횡성별빛마을서울캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35413680?entry=ple
가리산자연휴양림야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769357?entry=ple
태백고원자연휴양림야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1230535384?entry=ple
서울캠핑장 철원평화마을,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37127193?entry=ple
가리왕산자연휴양림오토캠프장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/19444773?entry=ple
정원캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/37993730?entry=ple
글램핑파크,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38299430?entry=ple
툇골캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/99573615?entry=ple
동강빌리지,캠핑장,펜션,강원도,https://m.place.naver.com/place/11590818?entry=ple
가리벨리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/11642701?entry=ple
포시즌글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/552461250?entry=ple
와우파크,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1803102533?entry=ple
당마루관광농원캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1372664498?entry=ple
마당바위오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/169252415?entry=ple
공수전리마을관리휴양지,캠핑장,"관람,체험",강원도,https://m.place.naver.com/place/15159680?entry=ple
검봉산자연휴양림오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769368?entry=ple
서원청소년야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/19503886?entry=ple
부연동마을관리휴양지야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35445090?entry=ple
강촌밸리 수영장글램핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1123577016?entry=ple
DMZ캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/80836776?entry=ple
북극곰 캠핑&야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1011043183?entry=ple
필례계곡펜션1박2일,캠핑장,펜션,강원도,https://m.place.naver.com/place/11779744?entry=ple
와룡천 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1615840419?entry=ple
소똥령마을장신리마을관리휴양지야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1755721940?entry=ple
용소계곡 예닮오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1137977958?entry=ple
홍천와캠핑,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/33861002?entry=ple
집다리캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1563622644?entry=ple
영월펜션솔밭캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769427?entry=ple
송지호해변야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1545631608?entry=ple
명파리해변야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1230375147?entry=ple
동강아름캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38466368?entry=ple
디바인리조트,캠핑장,펜션,강원도,https://m.place.naver.com/place/35338315?entry=ple
팔봉참살이마을오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/30820610?entry=ple
을수민박야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/21688419?entry=ple
강촌문배골오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35425127?entry=ple
하늘빛계곡,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/15158107?entry=ple
자연과함께,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1850296163?entry=ple
하추자연휴양림야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769879?entry=ple
법흥계곡 청송 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35156638?entry=ple
동해청소년야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/21235891?entry=ple
바나나 캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1575412491?entry=ple
늘편한캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38704566?entry=ple
풀앤벨리 글램핑앤드펜션,캠핑장,펜션,강원도,https://m.place.naver.com/place/646834225?entry=ple
힐스톤캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32581484?entry=ple
대기리야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35413661?entry=ple
장애인해변캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1015863512?entry=ple
두루웰캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1044982013?entry=ple
법흥캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1930040988?entry=ple
웅진계곡숲야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1681133789?entry=ple
캠핑포에버,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1084306423?entry=ple
캠퍼비치 제2야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1249177571?entry=ple
삼봉자연휴양림제1야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/20071249?entry=ple
춘천힐링캠프,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1557450761?entry=ple
키즈락캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1345430940?entry=ple
솔숲캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38431578?entry=ple
귀촌야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32647136?entry=ple
쉬리마을,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/30815145?entry=ple
양양송이밸리자연휴양림캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769919?entry=ple
솔해영농조합법인,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/38300358?entry=ple
수하리캠핑파크,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1080854327?entry=ple
삼봉자연휴양림제2야영장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769655?entry=ple
내리금봉캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35413670?entry=ple
아침가리계곡,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1787199170?entry=ple
화강수변오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/1506039102?entry=ple
솔바람펜션캠프장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/35413667?entry=ple
나우캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/892564555?entry=ple
삼산소나무오토캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/178292845?entry=ple
통나무집휘캠핑장,캠핑장,"캠핑,야영장",강원도,https://m.place.naver.com/place/32769432?entry=ple
