name,review_url,score
젠틀몬스터 신사 플래그십스토어,https://m.place.naver.com/place/36905880/review/visitor,0.8325040936470032
COS 청담,https://m.place.naver.com/place/1550287001/review/visitor,0.7137376070022583
ABC마트 GS 코엑스몰점,https://m.place.naver.com/place/37936076/review/visitor,0.6212392449378967
룰루레몬 파르나스몰 스토어,https://m.place.naver.com/place/38555794/review/visitor,0.8279245495796204
제이진옴므 강남점,https://m.place.naver.com/place/35816169/review/visitor,0.9210895895957948
피어싱. 도도,https://m.place.naver.com/place/1045966611/review/visitor,0.9538362622261048
클로 스튜디오 강남점,https://m.place.naver.com/place/1332171528/review/visitor,0.7799981832504272
유니클로 코엑스점,https://m.place.naver.com/place/36762854/review/visitor,0.7456369996070862
포튼가먼트 강남점,https://m.place.naver.com/place/36276421/review/visitor,0.9296236038208008
앤아더스토리즈 청담점,https://m.place.naver.com/place/844017159/review/visitor,0.8028131723403931
아크테릭스 강남플래그십스토어,https://m.place.naver.com/place/1207548301/review/visitor,0.8826329708099365
슈트패브릭 렌탈센터,https://m.place.naver.com/place/1213354301/review/visitor,0.8646093010902405
COS 현대백화점 무역센터점,https://m.place.naver.com/place/37819265/review/visitor,0.8667963147163391
웍스아웃 압구정점,https://m.place.naver.com/place/33647101/review/visitor,0.7975311279296875
르셀루,https://m.place.naver.com/place/1972321673/review/visitor,0.9333144426345824
아더 신사 스페이스,https://m.place.naver.com/place/1728723319/review/visitor,0.809874951839447
아틀레 청담본점,https://m.place.naver.com/place/166126031/review/visitor,0.8806951642036438
VERUTUM,https://m.place.naver.com/place/36533733/review/visitor,0.7800140380859375
착한구두 서울 강남역점,https://m.place.naver.com/place/1243881616/review/visitor,0.7480357885360718
COS 신사가로수점,https://m.place.naver.com/place/1885140043/review/visitor,0.8460903167724609
라레토,https://m.place.naver.com/place/35877616/review/visitor,0.84327232837677
헤리츠테일러,https://m.place.naver.com/place/36523919/review/visitor,0.8192586898803711
프리미엄멀티샵 청담점,https://m.place.naver.com/place/1230198132/review/visitor,0.9002139568328857
Cartier,https://m.place.naver.com/place/35597671/review/visitor,0.8505700826644897
비이커 청담점,https://m.place.naver.com/place/31293171/review/visitor,0.7167805433273315
수박빈티지,https://m.place.naver.com/place/1213913793/review/visitor,0.8101679086685181
랜덤워크,https://m.place.naver.com/place/31378000/review/visitor,0.8417353630065918
칼하트WIP 압구정점,https://m.place.naver.com/place/31777563/review/visitor,0.8857249617576599
아크네스튜디오 청담점,https://m.place.naver.com/place/37260117/review/visitor,0.850033164024353
레드윙 가로수길 플래그쉽 스토어,https://m.place.naver.com/place/1694216388/review/visitor,0.8657384514808655
칼하트WIP 코엑스몰점,https://m.place.naver.com/place/38447653/review/visitor,0.8111369609832764
베리시 도산 플래그십 스토어,https://m.place.naver.com/place/1463881723/review/visitor,0.8665960431098938
크롬하츠,https://m.place.naver.com/place/31036839/review/visitor,0.9003332257270813
모모란 위그 강남압구정점,https://m.place.naver.com/place/1002243395/review/visitor,0.9352193474769592
루이비통 현대백화점압구정본점 1층,https://m.place.naver.com/place/36849487/review/visitor,0.8262814283370972
슈펜 강남점프밀라노점,https://m.place.naver.com/place/266856341/review/visitor,0.792966365814209
H&M 스타필드 코엑스점,https://m.place.naver.com/place/1955727127/review/visitor,0.8110518455505371
운선제한복 청담점,https://m.place.naver.com/place/1121180033/review/visitor,0.8782929182052612
마르코제노 강남본점,https://m.place.naver.com/place/1323079295/review/visitor,0.9103409647941588
크록스 스타필드 코엑스몰점,https://m.place.naver.com/place/1058079524/review/visitor,0.7891405820846558
미니스트로 본점,https://m.place.naver.com/place/1264448196/review/visitor,0.9199899435043336
노스페이스 스타필드코엑스점,https://m.place.naver.com/place/1420754722/review/visitor,0.8080475926399231
하우스 오브 디올,https://m.place.naver.com/place/1496802030/review/visitor,0.7809559106826782
본투윈 도산 플래그십스토어,https://m.place.naver.com/place/1454143821/review/visitor,0.8494120240211487
나나피어싱 압구정,https://m.place.naver.com/place/1802669019/review/visitor,0.7747119069099426
페리쉬 강남점,https://m.place.naver.com/place/37186354/review/visitor,0.8252492547035217
카시나 1997,https://m.place.naver.com/place/1707409450/review/visitor,0.8227671384811401
반스 강남점,https://m.place.naver.com/place/1201491487/review/visitor,0.7437154650688171
세컨스트릿 본점,https://m.place.naver.com/place/1464091490/review/visitor,0.8739607930183411
미니스피어싱 강남점,https://m.place.naver.com/place/1423186810/review/visitor,0.8939763903617859
풋락커 가로수길점,https://m.place.naver.com/place/1913200127/review/visitor,0.7773323655128479
브링턴,https://m.place.naver.com/place/1169056797/review/visitor,0.9702504277229308
원더플레이스 강남점,https://m.place.naver.com/place/1676983279/review/visitor,0.7354505658149719
사뿐 파르나스몰점,https://m.place.naver.com/place/1769046908/review/visitor,0.8123325109481812
인스턴트펑크 압구정플래그십스토어,https://m.place.naver.com/place/1390259804/review/visitor,0.8988763689994812
10꼬르소꼬모 청담점,https://m.place.naver.com/place/37274937/review/visitor,0.8188546895980835
까사비토,https://m.place.naver.com/place/1939266338/review/visitor,0.8916842341423035
그로브스토어,https://m.place.naver.com/place/38232740/review/visitor,0.6922683715820312
더벨로테일러/리마조테일러,https://m.place.naver.com/place/1710516300/review/visitor,0.8909398913383484
미니브랜드,https://m.place.naver.com/place/1502610882/review/visitor,0.7441375255584717
라움 이스트,https://m.place.naver.com/place/275954756/review/visitor,0.8704763650894165
삭스타즈 청담점,https://m.place.naver.com/place/31357789/review/visitor,0.8899955749511719
오비오,https://m.place.naver.com/place/37197333/review/visitor,0.9635076522827148
루이비통여성 현대백화점무역센터점,https://m.place.naver.com/place/37130710/review/visitor,0.8289501070976257
H&M 가로수길점,https://m.place.naver.com/place/1790238446/review/visitor,0.8487623929977417
루쏘소 청담본점,https://m.place.naver.com/place/19998062/review/visitor,0.962656319141388
브랜드마켓 강남점,https://m.place.naver.com/place/1116655739/review/visitor,0.8783506155014038
슈트패브릭 비스포크하우스,https://m.place.naver.com/place/1218015954/review/visitor,0.9461472630500792
갤러리아백화점 명품관 EAST점 샤넬 부티크,https://m.place.naver.com/place/31016208/review/visitor,0.7413181066513062
에잇세컨즈 코엑스몰점,https://m.place.naver.com/place/34807322/review/visitor,0.8257558345794678
프레이트 신사 플래그십 스토어,https://m.place.naver.com/place/1300448259/review/visitor,0.853091835975647
에보키니,https://m.place.naver.com/place/32496830/review/visitor,0.7475947141647339
구찌 현대백화점 무역센터점,https://m.place.naver.com/place/33586416/review/visitor,0.7913221716880798
앤아더스토리즈 스타필드코엑스점,https://m.place.naver.com/place/1678660094/review/visitor,0.8518836498260498
마시모두띠 스타필드코엑스점,https://m.place.naver.com/place/1133397612/review/visitor,0.7950306534767151
스플렌디노 본점,https://m.place.naver.com/place/21125350/review/visitor,0.9137500524520874
강남사,https://m.place.naver.com/place/18483401/review/visitor,0.8245295286178589
조이그라이슨 도산,https://m.place.naver.com/place/1170845881/review/visitor,0.9495541453361512
시눈 플래그십스토어 도산,https://m.place.naver.com/place/1577957117/review/visitor,0.8300167918205261
사뿐 가로수길플래그십스토어,https://m.place.naver.com/place/1344121623/review/visitor,0.735927402973175
현대백화점 샤넬 부티크,https://m.place.naver.com/place/31016207/review/visitor,0.8384746313095093
로이스테일러,https://m.place.naver.com/place/1241813509/review/visitor,0.8414036631584167
구구스 선릉점,https://m.place.naver.com/place/13221870/review/visitor,0.7362029552459717
찰스앤키스 코엑스몰점,https://m.place.naver.com/place/1608365495/review/visitor,0.8864294290542603
강남중고명품 아마레스,https://m.place.naver.com/place/1694428218/review/visitor,0.9283243417739868
구구스 압구정점,https://m.place.naver.com/place/13218209/review/visitor,0.7790672779083252
LF패션 팩토리 아울렛,https://m.place.naver.com/place/1655032558/review/visitor,0.8319513201713562
스파오 코엑스몰점,https://m.place.naver.com/place/1542028512/review/visitor,0.785875678062439
반니 비스포크 강남점,https://m.place.naver.com/place/13490054/review/visitor,0.9270126223564148
아보아보,https://m.place.naver.com/place/35021420/review/visitor,0.8626664876937866
엘러브 by 아이러브코코드림,https://m.place.naver.com/place/34139263/review/visitor,0.8936058878898621
몽클레르 서울 플래그십 스토어,https://m.place.naver.com/place/20082608/review/visitor,0.8497906923294067
박씨네우리옷,https://m.place.naver.com/place/1989562027/review/visitor,0.8718684911727905
에스코티지,https://m.place.naver.com/place/1179813115/review/visitor,0.9931681752204896
핑크에이지 강남점,https://m.place.naver.com/place/402132559/review/visitor,0.8839239478111267
오니츠카타이거 가로수길점,https://m.place.naver.com/place/37992128/review/visitor,0.6460790634155273
타임 청담애비뉴점,https://m.place.naver.com/place/1623338031/review/visitor,0.887826144695282
와키브라 역삼점,https://m.place.naver.com/place/36952604/review/visitor,0.7601508498191833
유니클로 롯데백화점 강남점,https://m.place.naver.com/place/21697290/review/visitor,0.7324598431587219
로페로테일러,https://m.place.naver.com/place/32496624/review/visitor,0.942766010761261
블루스맨,https://m.place.naver.com/place/34551689/review/visitor,0.5627919435501099
젠틀몬스터 현대백화점 무역센터점,https://m.place.naver.com/place/1511199133/review/visitor,0.8170107007026672
빈프라임 선릉점,https://m.place.naver.com/place/313258710/review/visitor,0.7637625932693481
고비캐시미어 가로수길점,https://m.place.naver.com/place/1843761899/review/visitor,0.8918572664260864
챔피온 스타필드코엑스점,https://m.place.naver.com/place/1676032591/review/visitor,0.6648536920547485
프라다 청담점,https://m.place.naver.com/place/31016046/review/visitor,0.9193429946899414
하랑주얼리,https://m.place.naver.com/place/35418662/review/visitor,0.9586003422737122
골든구스 서울 플래그십,https://m.place.naver.com/place/1455947137/review/visitor,0.9467764496803284
올버즈 플래그십스토어,https://m.place.naver.com/place/1251994208/review/visitor,0.7574604749679565
안녕피어싱 가로수점,https://m.place.naver.com/place/1873828694/review/visitor,0.7412989735603333
에르메스 갤러리아백화점명품관EAST점,https://m.place.naver.com/place/36711034/review/visitor,0.7658700346946716
탑텐 코엑스몰점,https://m.place.naver.com/place/36166573/review/visitor,0.8034287691116333
대동모피 강남본점,https://m.place.naver.com/place/1075307153/review/visitor,0.8324605822563171
카인다미,https://m.place.naver.com/place/1386272307/review/visitor,0.5798240900039673
비슬로우 슬로우하우스점,https://m.place.naver.com/place/35966489/review/visitor,0.7084633708000183
클로브,https://m.place.naver.com/place/1844204141/review/visitor,0.7974957227706909
라파 서울 클럽하우스,https://m.place.naver.com/place/38781527/review/visitor,0.8144202828407288
옵스큐라 도산,https://m.place.naver.com/place/1348667412/review/visitor,0.8388102054595947
아크테릭스 스타필드코엑스몰점,https://m.place.naver.com/place/1168777422/review/visitor,0.8915091156959534
버버리코리아,https://m.place.naver.com/place/38714453/review/visitor,0.9090097546577454
우리옷황후,https://m.place.naver.com/place/32594210/review/visitor,0.9109755158424376
디올 갤러리아 여성,https://m.place.naver.com/place/36711033/review/visitor,0.8636547327041626
리모와 청담 플래그십,https://m.place.naver.com/place/13150168/review/visitor,0.7112523913383484
까르띠에 현대백화점 압구정본점,https://m.place.naver.com/place/36701430/review/visitor,0.863553524017334
M.FFIN,https://m.place.naver.com/place/18823631/review/visitor,0.7652930617332458
서플라이루트 가로수길,https://m.place.naver.com/place/1372427233/review/visitor,0.8740521669387817
레이첼콕스 가로수길점,https://m.place.naver.com/place/37296604/review/visitor,0.9613484144210817
루이비통 갤러리아백화점명품관WEST점,https://m.place.naver.com/place/36740304/review/visitor,0.7269352674484253
파타고니아 서울가로수길직영점,https://m.place.naver.com/place/33625473/review/visitor,0.8457091450691223
니들즈 피어싱,https://m.place.naver.com/place/1730013617/review/visitor,0.8628798127174377
셀린느 갤러리아백화점명품관EAST점,https://m.place.naver.com/place/36710955/review/visitor,0.9346050024032592
애딕티드,https://m.place.naver.com/place/12011274/review/visitor,0.6497088670730591
사카이,https://m.place.naver.com/place/38257928/review/visitor,0.805674135684967
아미 현대백화점 무역점,https://m.place.naver.com/place/1436326975/review/visitor,0.7683483362197876
온더스팟 가로수길점,https://m.place.naver.com/place/1479586616/review/visitor,0.7660098075866699
메종키츠네 가로수길점,https://m.place.naver.com/place/1581930083/review/visitor,0.7958013415336609
씨피컴퍼니 서울 플래그십 스토어,https://m.place.naver.com/place/1879544576/review/visitor,0.9359450340270996
빈프라임 강남2호점,https://m.place.naver.com/place/1706905011/review/visitor,0.7979063987731934
만다리나덕 청담,https://m.place.naver.com/place/37351302/review/visitor,0.890394389629364
스튜디오톰보이,https://m.place.naver.com/place/1481978727/review/visitor,0.7717898488044739
토냐테일러,https://m.place.naver.com/place/1007928324/review/visitor,0.9245482683181764
강윤미한복,https://m.place.naver.com/place/1937643294/review/visitor,0.947614848613739
BATON KWONOHSOO,https://m.place.naver.com/place/34585178/review/visitor,0.8277900815010071
세인트제임스 서울점,https://m.place.naver.com/place/33703134/review/visitor,0.796516478061676
안녕피어싱 압구정로데오점,https://m.place.naver.com/place/1648982233/review/visitor,0.8784165382385254
쇼크업소버 코리아,https://m.place.naver.com/place/37549197/review/visitor,0.8393175005912781
아몬즈랩,https://m.place.naver.com/place/1354527095/review/visitor,0.8327638506889343
랄프로렌 현대백화점압구정본점,https://m.place.naver.com/place/36745329/review/visitor,0.8702747225761414
비단빔,https://m.place.naver.com/place/11599065/review/visitor,0.811004102230072
이성민한복,https://m.place.naver.com/place/1398533875/review/visitor,0.7466500401496887
롬프,https://m.place.naver.com/place/13270909/review/visitor,0.7306122779846191
레스포색 압구정 플래그십 스토어,https://m.place.naver.com/place/1834836224/review/visitor,0.884548008441925
아르스노바 본점,https://m.place.naver.com/place/1167680794/review/visitor,0.8370461463928223
LOW CLASSIC,https://m.place.naver.com/place/36929485/review/visitor,0.813607394695282
스톤아일랜드 서울점,https://m.place.naver.com/place/1046802624/review/visitor,0.8608943819999695
아란치오네,https://m.place.naver.com/place/1677422830/review/visitor,0.9037019610404968
라플라,https://m.place.naver.com/place/1065192188/review/visitor,0.9054616689682008
라온하제 한복,https://m.place.naver.com/place/1361706334/review/visitor,0.7210580706596375
알도 스타필드코엑스몰점,https://m.place.naver.com/place/1635134300/review/visitor,0.8994860649108887
까르띠에 갤러리아백화점명품관EAST점,https://m.place.naver.com/place/36711051/review/visitor,0.8911396265029907
LF몰스토어 GS타워점,https://m.place.naver.com/place/11773594/review/visitor,0.901713252067566
와이제이럭스 강남본점,https://m.place.naver.com/place/1340709139/review/visitor,0.9375849962234496
케이투코리아,https://m.place.naver.com/place/11523063/review/visitor,0.8960326910018921
로드앤테일러,https://m.place.naver.com/place/20247149/review/visitor,0.657257616519928
아크비스포크,https://m.place.naver.com/place/1142090642/review/visitor,0.973459243774414
발발빈티지,https://m.place.naver.com/place/1950817888/review/visitor,0.8598082065582275
W컨셉코리아,https://m.place.naver.com/place/21688494/review/visitor,0.7136203050613403
배럴 스타필드 코엑스몰점,https://m.place.naver.com/place/1223813268/review/visitor,0.7767077088356018
ame 엠므,https://m.place.naver.com/place/1558406729/review/visitor,0.8419633507728577
ECRU,https://m.place.naver.com/place/35782312/review/visitor,0.8072894215583801
에르노 청담점,https://m.place.naver.com/place/761816700/review/visitor,0.8363553285598755
캐리마켓 코엑스몰점,https://m.place.naver.com/place/349076416/review/visitor,0.8111173510551453
문피어싱,https://m.place.naver.com/place/1373147858/review/visitor,0.7136585712432861
BGZTCollection 브그즈트컬렉션 by 번개장터,https://m.place.naver.com/place/1205997370/review/visitor,0.740010678768158
더블알엘 현대백화점 무역센터점,https://m.place.naver.com/place/1052956417/review/visitor,0.8445001840591431
제니코 양복점,https://m.place.naver.com/place/1681879769/review/visitor,0.9748380184173584
에잇세컨즈 가로수길점,https://m.place.naver.com/place/1415487527/review/visitor,0.8386245965957642
리바이스 가로수플래그쉽스토어,https://m.place.naver.com/place/1057612655/review/visitor,0.8417996168136597
에메필 강남1호점,https://m.place.naver.com/place/13371354/review/visitor,0.7671597599983215
한섬,https://m.place.naver.com/place/1653524080/review/visitor,0.8083959221839905
버버리 현대백화점 무역센터점,https://m.place.naver.com/place/36700188/review/visitor,0.8648796081542969
느와르라르메스 플래그십 스토어 가로수길,https://m.place.naver.com/place/1021847379/review/visitor,0.9789382219314576
휘랑한복,https://m.place.naver.com/place/36615154/review/visitor,0.8803016543388367
피카소24명품관,https://m.place.naver.com/place/34573486/review/visitor,0.9345301389694214
풋락커 코엑스점,https://m.place.naver.com/place/1897741389/review/visitor,0.7989490628242493
드레익스 도산,https://m.place.naver.com/place/1340810785/review/visitor,0.8199647068977356
디바인핸즈,https://m.place.naver.com/place/38591553/review/visitor,0.8952538967132568
리모와 청담 고객 서비스 센터,https://m.place.naver.com/place/1782392937/review/visitor,0.7150887250900269
미쏘 스타필드코엑스몰점,https://m.place.naver.com/place/1505807166/review/visitor,0.7964420318603516
세인츠아머 청담 본점,https://m.place.naver.com/place/1548430435/review/visitor,0.9374585151672364
살로토 강남점,https://m.place.naver.com/place/1753079093/review/visitor,0.7871820330619812
디올 현대본점 2F,https://m.place.naver.com/place/36701344/review/visitor,0.7642598748207092
에이랜드 가로수길점,https://m.place.naver.com/place/1052398217/review/visitor,0.7981204390525818
안전지대 가로수길점,https://m.place.naver.com/place/1702894259/review/visitor,0.7257256507873535
셀린느 현대백화점무역센터점,https://m.place.naver.com/place/36700256/review/visitor,0.8080126047134399
샌프란시스코마켓,https://m.place.naver.com/place/11795634/review/visitor,0.7871655821800232
룰루레몬 현대백화점 무역센터 스토어,https://m.place.naver.com/place/1426251339/review/visitor,0.9006069302558899
지오다노 코엑스몰점,https://m.place.naver.com/place/34807330/review/visitor,0.7597814202308655
제이제이리퍼블릭 신사본점,https://m.place.naver.com/place/1706172858/review/visitor,0.9258726239204408
아미 가로수길점,https://m.place.naver.com/place/1421191173/review/visitor,0.8028853535652161
쌤소나이트 스타필드 코엑스몰,https://m.place.naver.com/place/1032083911/review/visitor,0.810157299041748
한우리위그하우스 청담점,https://m.place.naver.com/place/1314520342/review/visitor,0.9469900727272034
젝시믹스 스타필드 코엑스몰점,https://m.place.naver.com/place/1909771987/review/visitor,0.7798915505409241
예향한복,https://m.place.naver.com/place/11542083/review/visitor,0.8674485683441162
캐리마켓 가로수길점,https://m.place.naver.com/place/235122517/review/visitor,0.8552039265632629
웨일런,https://m.place.naver.com/place/38009147/review/visitor,0.9055244326591492
폴로 현대코엑스점,https://m.place.naver.com/place/38558100/review/visitor,0.8761887550354004
심쿵피어싱 압구정로데오점,https://m.place.naver.com/place/1019278412/review/visitor,0.903622269630432
박승철위그스투디오 논현점,https://m.place.naver.com/place/20668082/review/visitor,0.9390077590942384
디올 화장품 현대백화점 무역센터점,https://m.place.naver.com/place/1141875466/review/visitor,0.7863439321517944
플랫폼플레이스 스타필드 코엑스몰점,https://m.place.naver.com/place/36648706/review/visitor,0.6236904263496399
닥터마틴 코엑스몰점,https://m.place.naver.com/place/36073154/review/visitor,0.8551179766654968
파타고니아코리아,https://m.place.naver.com/place/726887363/review/visitor,0.8692975640296936
OYSHO 스타필드 코엑스몰점,https://m.place.naver.com/place/38320766/review/visitor,0.7890125513076782
브라샵로라 논현점,https://m.place.naver.com/place/38507554/review/visitor,0.8929938077926636
프로젝트 프로덕트,https://m.place.naver.com/place/34907653/review/visitor,0.8217568397521973
몽클레르 서울 현대백화점 본점,https://m.place.naver.com/place/36701364/review/visitor,0.9781574010849
클래씨엠,https://m.place.naver.com/place/1205433915/review/visitor,0.9796006083488464
살롱드엑사 엑사브라 라블리스 서울본점,https://m.place.naver.com/place/11877474/review/visitor,0.8905909657478333
메이모 강남점,https://m.place.naver.com/place/1626270262/review/visitor,0.931504249572754
구찌 청담 플래그십,https://m.place.naver.com/place/31013563/review/visitor,0.9021403789520264
앤유 플래그십 스토어,https://m.place.naver.com/place/708961905/review/visitor,0.9084285497665404
골스튜디오 스타필드 코엑스몰점,https://m.place.naver.com/place/1149448783/review/visitor,0.8075324892997742
원더플레이스 스타필드몰 코엑스점,https://m.place.naver.com/place/38345268/review/visitor,0.8257201910018921
젠틀몬스터 갤러리아백화점 압구정점,https://m.place.naver.com/place/36605060/review/visitor,0.8738943338394165
기분조야 압구정 직영1호점,https://m.place.naver.com/place/1056242411/review/visitor,0.7046030759811401
뉴에라 스타필드 코엑스몰점,https://m.place.naver.com/place/1279016878/review/visitor,0.8960204124450684
슈트패브릭 패턴 연구소,https://m.place.naver.com/place/37225121/review/visitor,0.8848646283149719
위캔두잇,https://m.place.naver.com/place/33704812/review/visitor,0.8544929623603821
엉넬,https://m.place.naver.com/place/1778917059/review/visitor,0.7650933265686035
스미스앤레더 가로수길 플래그십 스토어,https://m.place.naver.com/place/1474612632/review/visitor,0.8937764167785645
정성비스포크,https://m.place.naver.com/place/1839656175/review/visitor,0.8448775410652161
컬럼비아 코엑스몰점,https://m.place.naver.com/place/1555943710/review/visitor,0.7329114675521851
리바이스 스타필드코엑스몰점,https://m.place.naver.com/place/1476337411/review/visitor,0.9078790545463562
미우미우 현대백화점 압구정본점,https://m.place.naver.com/place/1335874562/review/visitor,0.8138195276260376
캠브리지멤버스 강남직영점,https://m.place.naver.com/place/1215080708/review/visitor,0.8379797339439392
핏츠로이,https://m.place.naver.com/place/1003446216/review/visitor,0.9805189967155457
에르메스 현대백화점압구정본점,https://m.place.naver.com/place/36701399/review/visitor,0.8361703753471375
로미스토리 스타필드 코엑스점,https://m.place.naver.com/place/1256219023/review/visitor,0.7797755599021912
엘레바또,https://m.place.naver.com/place/1730368356/review/visitor,0.8950364589691162
제레미테일러,https://m.place.naver.com/place/861364178/review/visitor,0.943178415298462
베네베네 코엑스점,https://m.place.naver.com/place/37647590/review/visitor,0.8363283276557922
젠틀몬스터 현대백화점 압구정점,https://m.place.naver.com/place/37057382/review/visitor,0.8037105798721313
이승현한복,https://m.place.naver.com/place/11636088/review/visitor,0.7312430143356323
mngu,https://m.place.naver.com/place/38570933/review/visitor,0.9590868949890136
로엠 강남점,https://m.place.naver.com/place/1572424665/review/visitor,0.819313108921051
레페토 메종서울,https://m.place.naver.com/place/37362456/review/visitor,0.8408554196357727
셀린느 현대백화점압구정본점,https://m.place.naver.com/place/36701321/review/visitor,0.7806957960128784
에르메스 현대백화점 무역센터점,https://m.place.naver.com/place/36700259/review/visitor,0.7235836386680603
노스페이스 현대백화점 무역센터점,https://m.place.naver.com/place/1852572270/review/visitor,0.8302620649337769
원더브라 강남역점,https://m.place.naver.com/place/37485962/review/visitor,0.8762079477310181
루카무제오,https://m.place.naver.com/place/1720920724/review/visitor,0.9009556770324708
비앤테일러,https://m.place.naver.com/place/11857470/review/visitor,0.9545947313308716
MCM HAUS,https://m.place.naver.com/place/11776798/review/visitor,0.890897810459137
닥스 LF패션팩토리아울렛 역삼점,https://m.place.naver.com/place/1257690437/review/visitor,0.8666698932647705
오프너,https://m.place.naver.com/place/37430529/review/visitor,0.9375047087669371
에블린 강남역신분당선점,https://m.place.naver.com/place/1022408758/review/visitor,0.7482248544692993
HOODS SEOUL,https://m.place.naver.com/place/37162088/review/visitor,0.7745059728622437
노스페이스 롯데백화점 강남점,https://m.place.naver.com/place/13425167/review/visitor,0.8373448252677917
제네리꼬,https://m.place.naver.com/place/1071947217/review/visitor,0.9074641466140748
골스튜디오 가로수길 플래그십스토어,https://m.place.naver.com/place/1839702885/review/visitor,0.8332730531692505
안다르 롯데백화점 강남점,https://m.place.naver.com/place/38591596/review/visitor,0.8205572962760925
제이먼트,https://m.place.naver.com/place/1996746201/review/visitor,0.83772873878479
브릭스 코엑스점,https://m.place.naver.com/place/38427157/review/visitor,0.9124619364738464
엔젤시크릿,https://m.place.naver.com/place/1022353210/review/visitor,0.742004930973053
디스커버리 가로수길점,https://m.place.naver.com/place/1571031259/review/visitor,0.8614465594291687
피어 현대백화점무역센터점,https://m.place.naver.com/place/1903016424/review/visitor,0.742618203163147
젝시믹스 핏 스토어 가로수길점,https://m.place.naver.com/place/1623935445/review/visitor,0.8756262063980103
준지남성 여성 복합 도산점,https://m.place.naver.com/place/1052548695/review/visitor,0.90763920545578
플랙 압구정쇼룸,https://m.place.naver.com/place/1439455424/review/visitor,0.638156533241272
키하우스,https://m.place.naver.com/place/1289143180/review/visitor,0.9397591352462769
라코스테 가로수길점,https://m.place.naver.com/place/31011116/review/visitor,0.775250256061554
갤러리아 백화점 샤넬 워치 화인 주얼리 부티크,https://m.place.naver.com/place/31016209/review/visitor,0.817727267742157
머스트잇,https://m.place.naver.com/place/1918015950/review/visitor,0.7919925451278687
메종키츠네 현대백화점 무역점,https://m.place.naver.com/place/1771186430/review/visitor,0.9140778183937072
폴더 강남e스퀘어점,https://m.place.naver.com/place/1766106021/review/visitor,0.7974614500999451
박승철위그스투디오 청담점,https://m.place.naver.com/place/1389178342/review/visitor,0.8523858189582825
바이허,https://m.place.naver.com/place/1603322879/review/visitor,0.9333354830741882
한복이야기아씨,https://m.place.naver.com/place/33890556/review/visitor,0.9729655981063844
피어싱마인드,https://m.place.naver.com/place/1902275755/review/visitor,0.8133673071861267
1423네이브워터 플래그쉽,https://m.place.naver.com/place/205028576/review/visitor,0.8438733816146851
오니츠카타이거 스타필드 코엑스몰점,https://m.place.naver.com/place/1159594318/review/visitor,0.6483042240142822
디핑고,https://m.place.naver.com/place/37688027/review/visitor,0.9841827154159546
한복린,https://m.place.naver.com/place/11708999/review/visitor,0.9489152431488036
몽클레르 서울 현대백화점 무역센터점,https://m.place.naver.com/place/36700245/review/visitor,0.7793137431144714
라코스테 현대백화점 무역센터점,https://m.place.naver.com/place/31015186/review/visitor,0.7987838387489319
테일러무드,https://m.place.naver.com/place/1388862452/review/visitor,0.9347179532051086
PXG 도곡직영점,https://m.place.naver.com/place/1042071448/review/visitor,0.8908801674842834
몽블랑 현대백화점 무역센터점,https://m.place.naver.com/place/31011687/review/visitor,0.8245768547058105
금강제화 강남본점,https://m.place.naver.com/place/11727072/review/visitor,0.7401494979858398
SAINT LUXURE,https://m.place.naver.com/place/37623862/review/visitor,0.9253684282302856
망고,https://m.place.naver.com/place/90600080/review/visitor,0.7811789512634277
섹시쿠키 신논현점,https://m.place.naver.com/place/38525618/review/visitor,0.6022279262542725
팀버랜드 스타필드코엑스몰점,https://m.place.naver.com/place/1705058183/review/visitor,0.8669624328613281
보테가베네타 갤러리아여성점,https://m.place.naver.com/place/1566325858/review/visitor,0.736153244972229
쌤소나이트코리아,https://m.place.naver.com/place/18464588/review/visitor,0.8427414298057556
임정연한복,https://m.place.naver.com/place/13298314/review/visitor,0.9660139083862304
미우미우 현대백화점무역센터점,https://m.place.naver.com/place/36779486/review/visitor,0.8012052178382874
마리떼프랑소와저버 현대백화점 무역센터점,https://m.place.naver.com/place/1103988219/review/visitor,0.7477980256080627
Extraordinary,https://m.place.naver.com/place/1894074053/review/visitor,0.742821216583252
로로피아나 현대백화점 무역센터점,https://m.place.naver.com/place/36700294/review/visitor,0.8073434829711914
빈폴 도곡점,https://m.place.naver.com/place/1918663399/review/visitor,0.864170491695404
에메필 강남가로수점,https://m.place.naver.com/place/37260364/review/visitor,0.5967326164245605
스파이더 압구정 직영점,https://m.place.naver.com/place/1363534579/review/visitor,0.8511515855789185
루이비통남성 현대백화점무역센터점,https://m.place.naver.com/place/36804127/review/visitor,0.8931564688682556
도멜 커스텀 메이드,https://m.place.naver.com/place/13549700/review/visitor,0.8644874691963196
스톤아일랜드 현대백화점 무역센터점,https://m.place.naver.com/place/36700202/review/visitor,0.769058346748352
구구스 대치점,https://m.place.naver.com/place/20464316/review/visitor,0.5170339941978455
테일러마고,https://m.place.naver.com/place/37778554/review/visitor,0.9262030124664308
조스 개러지,https://m.place.naver.com/place/1664309749/review/visitor,0.9335002899169922
해밀톤셔츠 강남점,https://m.place.naver.com/place/11643884/review/visitor,0.800915539264679
무이,https://m.place.naver.com/place/13158129/review/visitor,0.6723867654800415
소네트 브라이드 강남본점,https://m.place.naver.com/place/1004827861/review/visitor,0.911310374736786
