name,category_b,category_s,rating,review_cnt,review_url,location,address,img,isoutdoor
모드,쇼핑,여성의류,4.49,84,https://m.place.naver.com/place/1721161462/review/visitor,성수,서울 성동구 서울숲6길 10 101호,,0
아베끄뚜아,쇼핑,유아동복,4.43,71,https://m.place.naver.com/place/1510435738/review/visitor,성수,"서울 성동구 아차산로7나길 18 12층, 제이에스코퍼레이트(본사)",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220819_222%2F1660876046121lN8hS_JPEG%2F5jpg.jpg,0
써티포민 THIRTYFOURMIN,쇼핑,신발,4.5,30,https://m.place.naver.com/place/1167412647/review/visitor,성수,서울 성동구 성수이로12길 15-1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231106_137%2F1699244280003DPGTH_JPEG%2FKakaoTalk_Photo_2023-11-06-13-16-49_001jpeg.jpeg,0
윤엔인터내셔날,쇼핑,양말,4.53,67,https://m.place.naver.com/place/1806293568/review/visitor,성수,서울 성동구 연무장길 10-1,,0
메일팩,쇼핑,"가방,핸드백",4.89,32,https://m.place.naver.com/place/1280112090/review/visitor,성수,서울 성동구 서울숲4길 12-19 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200422_71%2F1587530991130RtNEi_JPEG%2FpyGXllGVAnYc-X0ZX32xlsKa.jpeg.jpg,0
odlyworkshop,쇼핑,패션,,11,https://m.place.naver.com/place/1832363618/review/visitor,성수,서울 성동구 연무장1길 16 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201108_91%2F1604821830130X7PSW_JPEG%2FuY4LIWzWOncRsR_JAkqbuwEr.jpeg.jpg,0
꾸,쇼핑,"가방,핸드백",,57,https://m.place.naver.com/place/1761543021/review/visitor,성수,서울 성동구 뚝섬로 437,,0
MUUL,쇼핑,수제화,,12,https://m.place.naver.com/place/1072736590/review/visitor,성수,서울 성동구 성덕정길 122 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_79%2F1600834791657ihUea_JPEG%2FIFiLW4aej5ds21TENTZPT1t9.jpg,0
코디아이,쇼핑,유아동복,4.2,17,https://m.place.naver.com/place/1424633159/review/visitor,성수,서울 성동구 아차산로17길 48 SKV1CENTERI 1동 621호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200304_175%2F15832909020141EvKR_PNG%2FmwdodeJBnPDFcSpuvNMygD11.png,0
구쯔,쇼핑,헤어악세서리,,143,https://m.place.naver.com/place/1162337797/review/visitor,성수,서울 성동구 서울숲2길 38-1,,0
오투,쇼핑,보세의류,,18,https://m.place.naver.com/place/1118116902/review/visitor,성수,서울 성동구 성수일로12길 52 롯데캐슬파크 상가동 102호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_148%2F1702587777190gwTcJ_JPEG%2FIMG_1259.jpeg,0
테스토리아 서울스토어,쇼핑,수입의류,4.78,12,https://m.place.naver.com/place/1232487711/review/visitor,성수,서울 성동구 뚝섬로17가길 48 503호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181011_195%2F15392626060933pyhP_JPEG%2FMv8leVFmJD5sRXZUEXQXaRhb.jpg,0
메가엠,쇼핑,종합패션,4.32,2932,https://m.place.naver.com/place/19997427/review/visitor,성수,서울 성동구 성수이로 89 MG빌딩,,0
제이드,쇼핑,수제화,4.79,17,https://m.place.naver.com/place/1133622351/review/visitor,성수,서울 성동구 성수일로 48,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210501_88%2F1619844926184liS3e_JPEG%2FLaeXe7it_UrVYYqZKaYEPuJ7.jpeg.jpg,0
브랜드엑스코퍼레이션,쇼핑,스포츠의류,4.47,2719,https://m.place.naver.com/place/1615639209/review/visitor,성수,"서울 성동구 뚝섬로1길 63 영창디지털타워 B2, 6층, 12층, 16층",,0
에이유커머스,쇼핑,신발,4.47,18,https://m.place.naver.com/place/1063304343/review/visitor,성수,서울 성동구 아차산로 68 AU TOWER 4층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170901_247%2F1504230238616jaJJs_JPEG%2FfBLRf1EGKPZvjfI1MclFN01H.jpg,0
스컬피그 본사,쇼핑,스포츠의류,4.51,72,https://m.place.naver.com/place/1832231358/review/visitor,성수,서울 성동구 성수일로6길 33 아연디지털타워,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200224_168%2F1582521011611ng1OD_PNG%2FfQ15TjRktlsH-nplBvjCMeRN.PNG.png,0
MODE,쇼핑,패션,,20,https://m.place.naver.com/place/1482454572/review/visitor,성수,서울 성동구 서울숲6길 10 (성수동1가) 101호,,0
팜스프링스,쇼핑,골프웨어,4.26,89,https://m.place.naver.com/place/13400308/review/visitor,성수,서울 성동구 광나루로8길 31 SK V1센터 2동 10층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190111_235%2F1547179942674lGNwI_JPEG%2F3O5WsIL_cuLXppFhJoudEobr.jpg,0
ZIOSONGZIO 지오송지오 인터내셔널,쇼핑,종합패션,,187,https://m.place.naver.com/place/1943246087/review/visitor,성수,서울 성동구 광나루로 130 서울숲IT캐슬 16층 1608호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_183%2F1658294624648LOCEU_JPEG%2F%25C1%25F6%25BF%25C0%25BC%25DB%25C1%25F6%25BF%25C0_%25C3%25D6%25C1%25BE%25B7%25CE%25B0%25ED.jpg,0
하이커워크샵,쇼핑,"등산,아웃도어",,32,https://m.place.naver.com/place/1190006860/review/visitor,성수,서울 성동구 성수일로12길 19-1 3층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210803_278%2F1627995461532s7qLs_JPEG%2FlC4ANJWlp2dwXkMtpShNW04n.JPG.jpg,0
쓰담 슈즈,쇼핑,수제화,4.47,28,https://m.place.naver.com/place/1327307510/review/visitor,성수,서울 성동구 왕십리로 63 언더스탠드에비뉴 신한두드림스페이스 24호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200916_107%2F1600240008394m5KrY_JPEG%2FyL0LooJwoJ83wClj0evNjuhf.jpeg.jpg,0
매니악맨션,쇼핑,수입의류,,10,https://m.place.naver.com/place/1589823957/review/visitor,성수,서울 성동구 아차산로15길 7 4층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191004_128%2F15701893070421D7ml_JPEG%2F81G5t6BeX7fhIuQLSBOyzpXx.jpg,0
슈클리닉,쇼핑,신발,,16,https://m.place.naver.com/place/13466083/review/visitor,성수,서울 성동구 연무장17길 14 대군인더스 타운,,0
엘에이알,쇼핑,패션,,31,https://m.place.naver.com/place/1427231256/review/visitor,성수,서울 성동구 서울숲길 54 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_6%2F1654245889664vgfWc_JPEG%2F%25C4%25AB%25C4%25AB%25BF%25C0%25C5%25E5_%25C7%25C1%25B7%25CE%25C7%25CA.jpg,0
BYC뚝섬점,쇼핑,속옷,4.35,54,https://m.place.naver.com/place/18787504/review/visitor,성수,서울 성동구 상원길 48-1,,0
피그먼트,쇼핑,패션,4.31,638,https://m.place.naver.com/place/1023780943/review/visitor,성수,서울 성동구 광나루로8길 10 9층,,0
에이제이룩,쇼핑,패션,,27,https://m.place.naver.com/place/187454341/review/visitor,성수,"서울 성동구 성수일로8길 39 6,7층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220404_217%2F1649051987761HOrdn_PNG%2FAJ-LOOK_W.png,0
실비제화,쇼핑,수제화,,13,https://m.place.naver.com/place/367778810/review/visitor,성수,서울 성동구 연무장3길 14,,0
오앨,쇼핑,여성의류,4.55,13,https://m.place.naver.com/place/1240753819/review/visitor,성수,서울 성동구 왕십리로10길 6 서울숲비즈포레 611호,,0
독립문,쇼핑,캐주얼웨어,,69,https://m.place.naver.com/place/35156706/review/visitor,성수,서울 성동구 아차산로11가길 3 6~9층,,0
시선과문득,쇼핑,여성의류,4.8,20,https://m.place.naver.com/place/1426732203/review/visitor,성수,서울 성동구 연무장길 43,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190117_145%2F1547711282852xAAvN_JPEG%2FIA_9ePlqlyCGJCXa8qkYy6tr.JPG.jpg,0
윤스수제화,쇼핑,수제화,4.2,146,https://m.place.naver.com/place/1070478498/review/visitor,성수,서울 성동구 연무장길 57 1층 윤스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180529_148%2F1527566433915NmVCN_JPEG%2FAc_dms1jRHUoexT-ZJitiWCl.jpg,0
그랑플리에,쇼핑,수제화,,27,https://m.place.naver.com/place/1845591109/review/visitor,성수,서울 성동구 왕십리로8길 21-1 그랑플리에,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201028_145%2F1603883373771l6p6I_JPEG%2Fm7aYd-fRwbLWEREwjchFI-xs.jpg,0
하우아 테일러,쇼핑,남성정장,4.95,10,https://m.place.naver.com/place/1252701971/review/visitor,성수,서울 성동구 성덕정3길 8 1층 하우아테일러,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201208_80%2F1607411490191nGM2q_JPEG%2F-6C2wBElkryRbIfWUdLzV3ic.jpg,0
성신컬렉션,쇼핑,신발,4.0,20,https://m.place.naver.com/place/1465799955/review/visitor,성수,서울 성동구 연무장7길 12,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220824_96%2F1661330919139ggXdg_JPEG%2F76F290E6-D4B6-43FD-8ACE-24E16FE21538.jpeg,0
한아아이앤티,쇼핑,수입의류,4.5,48,https://m.place.naver.com/place/10966893/review/visitor,성수,서울 성동구 서울숲2길 32-14 갤러리아포레 102동 302호,,0
EATART,쇼핑,수입의류,,13,https://m.place.naver.com/place/1058936718/review/visitor,성수,서울 성동구 성수이로14길 5 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201109_119%2F1604921441632YL1xd_JPEG%2FJ1T-aqv9gFLxKQ1ep_id-Hgl.jpg,0
하고엘앤에프,쇼핑,패션,4.45,137,https://m.place.naver.com/place/658103218/review/visitor,성수,서울 성동구 아차산로17길 48 성수에스케이브이원센터1 1002호-1005호,,0
더테라스,쇼핑,보세의류,,26,https://m.place.naver.com/place/1036033253/review/visitor,성수,서울 성동구 서울숲2길 16,,0
사계,쇼핑,패션잡화,,12,https://m.place.naver.com/place/1539272953/review/visitor,성수,서울 성동구 아차산로 84 홍인빌딩,,0
레이브업,쇼핑,보세의류,,13,https://m.place.naver.com/place/1180289667/review/visitor,성수,서울 성동구 상원길 50-31,,0
비엘스튜디오,쇼핑,종합패션,4.43,66,https://m.place.naver.com/place/1082133216/review/visitor,성수,서울 성동구 성수이로 127,,0
SOCKS UP,쇼핑,양말,,11,https://m.place.naver.com/place/1796461579/review/visitor,성수,서울 성동구 서울숲길 53 4층,,0
젤리클로젯,쇼핑,여성의류,,15,https://m.place.naver.com/place/1481174301/review/visitor,성수,서울 성동구 성수이로 32 1층 젤리클로젯,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200902_176%2F1599026822784f4T9H_JPEG%2FKjxLazMoUHZk1hz00EaIPIGP.jpg,0
슈콤마보니,쇼핑,수제화,4.59,116,https://m.place.naver.com/place/19574879/review/visitor,성수,서울 성동구 성수이로길 7,,0
케이제이에이치유통,쇼핑,여행가방,,13,https://m.place.naver.com/place/13154295/review/visitor,성수,서울 성동구 광나루로6길 20 이글타운아파트형공장 401호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190603_106%2F1559551369734vxpy9_JPEG%2F5Oq8pcKRTGkPde1v5TMrFZX0.jpg,0
니어,쇼핑,남성정장,,10,https://m.place.naver.com/place/1384018221/review/visitor,성수,서울 성동구 서울숲4길 22-18 SEONGSU WAVE 4F,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220928_172%2F1664346143386wnQUF_JPEG%2F%25B4%25CF%25BE%25EE_%25B7%25CE%25B0%25ED_%25B3%25D7%25C0%25CC%25B9%25F6.jpg,0
이스트엔드,쇼핑,여성의류,4.32,89,https://m.place.naver.com/place/38509254/review/visitor,성수,"서울 성동구 뚝섬로1길 63 지하2층 201호, 202호",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160902_147%2F1472781865829lIxUX_PNG%2F176852513445699_0.png,0
꼬르소밀라노,쇼핑,수입의류,4.77,12,https://m.place.naver.com/place/1080511253/review/visitor,성수,서울 성동구 성수일로10길 26 17층,,0
G&S콜렉션,쇼핑,패션잡화,4.69,37,https://m.place.naver.com/place/1237611551/review/visitor,성수,서울 성동구 연무장5가길 16 G&S콜렉션 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201022_271%2F1603292907551y6HBF_JPEG%2F_xYRqB4CaDbaxA4H4OcoO05Y.jpg,0
아이더,쇼핑,"등산,아웃도어",4.29,1358,https://m.place.naver.com/place/1043086296/review/visitor,성수,서울 성동구 아차산로11가길 3,,0
히푸,쇼핑,수제화,,10,https://m.place.naver.com/place/1538009354/review/visitor,성수,서울 성동구 아차산로 61 B동 B호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220822_289%2F1661179847748XPMAy_JPEG%2FFE351DF4-FB69-464B-A773-612A10DCC7AD.jpeg,0
제이에스코퍼레이트,쇼핑,유아동복,4.28,277,https://m.place.naver.com/place/1664004334/review/visitor,성수,"서울 성동구 아차산로7나길 18 에이펙센터 1204,1205호",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221202_98%2F1669976097650tqGDT_PNG%2F20221202191443.png,0
지엔아이컴퍼니,쇼핑,여성의류,4.26,83,https://m.place.naver.com/place/37488938/review/visitor,성수,서울 성동구 성수이로10길 14 에이스 하이엔드 성수타워,,0
브랜트리,쇼핑,패션잡화,4.32,800,https://m.place.naver.com/place/35742717/review/visitor,성수,서울 성동구 성수일로8길 59 평화빌딩 B동 5층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_277%2F1441019787530JiGrL_JPEG%2F156956614166339_0.jpeg,0
a&h international,쇼핑,패션,4.09,26,https://m.place.naver.com/place/362646943/review/visitor,성수,서울 성동구 성수이로24길 33 J타워,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170124_168%2F1485247867047HQcFu_JPEG%2F186074578125948_0.jpeg,0
스튜디오맵씨,쇼핑,여성의류,,19,https://m.place.naver.com/place/1770836974/review/visitor,성수,서울 성동구 성수일로 39 경동빌딩 101호 스튜디오맵씨,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221006_272%2F16650362231812bE3i_JPEG%2FKakaoTalk_20221006_145956275.jpg,0
엘레아노,쇼핑,수제화,,14,https://m.place.naver.com/place/1892802142/review/visitor,성수,서울 성동구 성수이로20길 54 3층 엘레아노,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191216_145%2F1576488389138NNCvs_PNG%2FEa-SEigTB89t5QF7ONDrxqbN.png,0
앤디앤뎁,쇼핑,종합패션,4.43,78,https://m.place.naver.com/place/20034475/review/visitor,성수,서울 성동구 뚝섬로 345 2층 / 4층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180517_270%2F1526516531061AexDe_JPEG%2FRytayTuT91I3eRn7vS2I7v9z.jpg,0
르아브,쇼핑,패션,4.83,16,https://m.place.naver.com/place/1041874201/review/visitor,성수,서울 성동구 아차산로15길 34 오복빌딩 2층 유리문,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20221013_77%2F1665625966306KrLIf_JPEG%2FArtboard_1.jpg,0
오아서,쇼핑,패션잡화,,11,https://m.place.naver.com/place/1893603483/review/visitor,성수,서울 성동구 상원6나길 6,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_46%2F1650463543701vYaGR_JPEG%2F001.jpeg,0
플라톤벤쳐스,쇼핑,"가방,핸드백",4.55,80,https://m.place.naver.com/place/1018170307/review/visitor,성수,서울 성동구 성수일로6길 53 유원빌딩 10층 플라톤벤쳐스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_89%2F1654160061038BWbqA_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg,0
망중한,쇼핑,수입의류,4.42,52,https://m.place.naver.com/place/1756038324/review/visitor,성수,서울 성동구 서울숲길 38 B1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220225_148%2F16457729856070k8Ok_JPEG%2FIMG_9320.jpg,0
엠제이앤엠,쇼핑,여성의류,4.51,133,https://m.place.naver.com/place/37800911/review/visitor,성수,서울 성동구 아차산로11길 18 5층,,0
람스타일컴퍼니,쇼핑,패션잡화,4.6,34,https://m.place.naver.com/place/1071056272/review/visitor,성수,서울 성동구 광나루로 130,,0
바바라 본사,쇼핑,신발,4.38,265,https://m.place.naver.com/place/37921539/review/visitor,성수,서울 성동구 성수이로 89 MG빌딩 7층,,0
트루즈,쇼핑,패션,,29,https://m.place.naver.com/place/1049152469/review/visitor,성수,서울 성동구 연무장길 29-17,,0
아주양말,쇼핑,양말,4.26,187,https://m.place.naver.com/place/12868831/review/visitor,성수,서울 성동구 성수일로6길 32 아주섬유,,0
스쿨룩스 본사,쇼핑,교복,4.2,67,https://m.place.naver.com/place/12300239/review/visitor,성수,서울 성동구 아차산로11가길 3 3층,,0
RCC Inc.,쇼핑,패션잡화,,20,https://m.place.naver.com/place/1393755780/review/visitor,성수,서울 성동구 성수이로 89 2층,,0
포머티브,쇼핑,스포츠의류,4.39,545,https://m.place.naver.com/place/1375857653/review/visitor,성수,서울 성동구 광나루로 130,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180615_47%2F1529046831790ajtCS_JPEG%2FuwGpA5yvX8uBuLatPff6RERL.jpg,0
위드유,쇼핑,보세의류,,15,https://m.place.naver.com/place/1823917148/review/visitor,성수,서울 성동구 아차산로 18,,0
니썸,쇼핑,여성의류,4.42,122,https://m.place.naver.com/place/1373181464/review/visitor,성수,서울 성동구 성수이로 89 8층,,0
에코파티메아리,쇼핑,패션잡화,4.42,18,https://m.place.naver.com/place/1453640111/review/visitor,성수,서울 성동구 아차산로13길 48 2층 중간 에코파티메아리,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220204_63%2F1643942768510y7AQQ_JPEG%2F%25BF%25A1%25C4%25DA%25C6%25C4%25C6%25BC%25B8%25DE%25BE%25C6%25B8%25AE_%25B7%25CE%25B0%25ED_201605_%25281%2529.jpg,0
제이오진,쇼핑,패션,4.48,221,https://m.place.naver.com/place/1864902467/review/visitor,성수,서울 성동구 성수일로6길 33,,0
어썸비,쇼핑,수제화,4.45,16,https://m.place.naver.com/place/1996586414/review/visitor,성수,서울 성동구 광나루로4길 4-1 2층,,0
풋글로브,쇼핑,기능성의류,,298,https://m.place.naver.com/place/1166483923/review/visitor,성수,서울 성동구 연무장길 48,,0
부래당,쇼핑,여성정장,4.21,38,https://m.place.naver.com/place/17922025/review/visitor,성수,서울 성동구 아차산로11길 18,,0
코이스토어,쇼핑,패션,4.3,845,https://m.place.naver.com/place/1635595930/review/visitor,성수,서울 성동구 서울숲4길 12-22,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180323_251%2F1521774483919hGer7_JPEG%2FX3vUMn3YaJ66BsRZB_ZhmGIH.jpg,0
씨콜론커뮤니케이션즈,쇼핑,"가방,핸드백",4.53,74,https://m.place.naver.com/place/1291562220/review/visitor,성수,서울 성동구 왕십리로14길 8,,0
세라블라썸코리아,쇼핑,신발,4.31,152,https://m.place.naver.com/place/1483639671/review/visitor,성수,서울 성동구 뚝섬로17가길 56,,0
디와이비,쇼핑,수제화,,49,https://m.place.naver.com/place/1366401693/review/visitor,성수,서울 성동구 광나루로 144 더스페이스타워 B109호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220105_75%2F1641370878559Huvtg_JPEG%2FKakaoTalk_20220105_172033928.jpg,0
마리몬드,쇼핑,패션,4.56,33,https://m.place.naver.com/place/1044495869/review/visitor,성수,서울 성동구 뚝섬로1나길 5,,0
경원에프엔비,쇼핑,유아동복,4.23,70,https://m.place.naver.com/place/1881543562/review/visitor,성수,서울 성동구 성수일로4길 25,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220920_214%2F16636599274507RkBP_JPEG%2Fnaver_logo.jpg,0
서도엠앤디,쇼핑,패션잡화,,10,https://m.place.naver.com/place/11723556/review/visitor,성수,서울 성동구 성수일로8길 5 서울숲SK V1 TOWER A동 801호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171222_85%2F1513902503965Rjepo_JPEG%2FiAQTghirLm7SWbaCEa62PAHL.jpg,0
레라룩스,쇼핑,수제화,,13,https://m.place.naver.com/place/1444902250/review/visitor,성수,서울 성동구 연무장7가길 11,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210611_252%2F1623420252360KmS7T_JPEG%2FHKwCQqFgTq61s6nXDuuojv_q.jpeg.jpg,0
SONGZIO 송지오 인터내셔널,쇼핑,종합패션,4.52,61,https://m.place.naver.com/place/1956863590/review/visitor,성수,서울 성동구 광나루로 130 서울숲IT캐슬 16층 1606호~1610호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211122_247%2F1637560727832E4OUQ_JPEG%2FKakaoTalk_20211122_144846272.jpg,0
스타웍스컴퍼니,쇼핑,신발,4.64,14,https://m.place.naver.com/place/34519966/review/visitor,성수,서울 성동구 연무장5가길 7 현대테라스타워 E동 704~6호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_11%2F1441096891031Hhw5j_JPEG%2F156256518571394_0.jpeg,0
라운드어바웃,쇼핑,수입의류,,12,https://m.place.naver.com/place/31514521/review/visitor,성수,서울 성동구 뚝섬로1길 25 B106,,0
키키히어로즈,쇼핑,유아동복,,24,https://m.place.naver.com/place/1023234465/review/visitor,성수,서울 성동구 아차산로5길 24-37,,0
볼빅골프웨어,쇼핑,스포츠의류,4.26,224,https://m.place.naver.com/place/38305565/review/visitor,성수,서울 성동구 성수이로 51 서울숲한라시그마밸리 1차 14층,,0
아그데아그데,쇼핑,수제화,,28,https://m.place.naver.com/place/36732152/review/visitor,성수,서울 성동구 성수일로1길 16 지층,,0
플라플라,쇼핑,종합패션,4.48,81,https://m.place.naver.com/place/1696710926/review/visitor,성수,서울 성동구 서울숲2길 44,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210426_161%2F1619416438238gelS3_JPEG%2FqXztabIxvk1kcPrdkhX7wst6.jpg,0
젯아이씨,쇼핑,기능성의류,4.22,382,https://m.place.naver.com/place/86362955/review/visitor,성수,서울 성동구 왕십리로 58 FORHU 12층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230116_283%2F1673856903530DyICx_JPEG%2F%25BF%25FE%25BD%25BA%25C6%25AE%25BF%25EC%25B5%25E5.jpg,0
르슐리에,쇼핑,수제화,5.0,14,https://m.place.naver.com/place/1192072854/review/visitor,성수,서울 성동구 연무장길 2 르슐리에,,0
오뷔제,쇼핑,수제화,5.0,12,https://m.place.naver.com/place/402086401/review/visitor,성수,서울 성동구 아차산로17길 11 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200507_17%2F1588862713268cwJGQ_JPEG%2F%25C1%25A6%25B8%25F1_%25BE%25F8%25C0%25BD-1.jpg,0
마치인터내셔널,쇼핑,"가방,핸드백",4.5,19,https://m.place.naver.com/place/32308091/review/visitor,성수,서울 성동구 뚝섬로1길 25 서울숲한라에코밸리 202호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160524_21%2F14640813701303Xu05_PNG%2F176474584628818_0.png,0
미스터레이시,쇼핑,신발,4.18,11,https://m.place.naver.com/place/726549872/review/visitor,성수,서울 성동구 성수이로 147 B207호,,0
벨루스아비아,쇼핑,패션잡화,,13,https://m.place.naver.com/place/1584213251/review/visitor,성수,서울 성동구 서울숲2길 21,,0
스타일대로,쇼핑,여성의류,4.75,17,https://m.place.naver.com/place/1353343615/review/visitor,성수,서울 성동구 성수이로3길 9 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210822_261%2F1629561020032zttzM_JPEG%2Fy7f_JHcSsoY6T_vGRaiX4rnB.jpeg.jpg,0
